DEPARTAMENTO,MUNICIPIO,ZZ,PP,PUESTO,MESA,COD CAN,CANDIDATO,POTENCIAL,% Partic. Mesa PRE,Votos Mesa PRE,Votos Mesa ESC,Votos Cand. PRE,Votos Cand. ESC,Dif. Cand. Neta,% Cand. Mesa PRE,% Cand. Mesa ESC,% Cand. Mun PRE,% Cand. Mun ESC,Dif. % Mesa-Mun PRE,Dif. % Mesa-Mun ESC,Var. Súbita PRE,Var. Súbita ESC,Concent. Cand. PRE,Concent. Cand. ESC,Diferencias Mesa (-),Diferencias Mesa (+),Dif. Mesa Neta,En términos,Estado del sobre,Excluida,Firmas Jurados,Recontada Comisión,Recontada Jurados,Sufragantes E11 según E14,Sufragantes según E11,Tacahaduras y/o Enmendaduras,Total Votos E14,Votos Urna,Votos Incinerados
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,76,CANCHA MULTIPLE LA VICTORIA NORTE,11.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.875,315,315,164.0,164.0,0.0,0.5206,0.5206,0.3737,0.3764,0.1469,0.1442,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,315.0,315,NO,315.0,315.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,12.0,25,CAFAM AV. 68,10.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8611,310,310,164.0,164.0,0.0,0.529,0.529,0.3737,0.3764,0.1553,0.1526,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,310.0,310,NO,310.0,310.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,13.0,39,SALON COMUNAL LA ESMERALDA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9167,330,330,164.0,164.0,0.0,0.497,0.497,0.3737,0.3764,0.1232,0.1206,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,330.0,330,NO,330.0,330.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,16.0,36,LUIS CARLOS GALAN SARMIENTO,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8333,300,300,164.0,164.0,0.0,0.5467,0.5467,0.3737,0.3764,0.1729,0.1703,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,300.0,300,NO,300.0,300.0,0.0
19 HUILA,001-NEIVA,1.0,03,I.E. SAN MIGUEL ARCANGEL,8.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8556,308,308,164.0,164.0,0.0,0.5325,0.5325,0.4625,0.4628,0.07,0.0697,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,309.0,309,NO,308.0,308.0,0.0
29 TOLIMA,001-IBAGUE,8.0,11,COL. EL MINUTO DE DIOS ARB.CAMPESTRE,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9083,327,327,164.0,164.0,0.0,0.5015,0.5015,0.4572,0.4572,0.0444,0.0444,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,327.0,327,NO,327.0,327.0,0.0
31 VALLE,001-CALI,99.0,14,HORMIGUERO B (BOCHALEMA),2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8778,316,316,164.0,164.0,0.0,0.519,0.519,0.3496,0.3508,0.1694,0.1682,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,316.0,316,NO,316.0,316.0,0.0
31 VALLE,064-JAMUNDI,4.0,02,COLEGIO GIMNASIO MODERNO DEL V,18.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8417,303,0,164.0,,,0.5413,,0.315,0.3232,,,4. Muy Alta,4. Muy Alta,2. Alta,0. Baja,-303.0,0.0,-303.0,,,,0,,,,0,,,,
88 CONSULADOS,155-ARGENTINA,5.0,83,MIERCOLES BUENOS AIRES CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0356,356,0,164.0,,,0.4607,,0.3679,,,,1. Baja,0. Mínima,1. Normal,0. Baja,-356.0,0.0,-356.0,,,,0,,,,0,,,,
88 CONSULADOS,165-AUSTRALIA,3.0,04,MELBOURNE,11.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.6071,425,0,164.0,,,0.3859,,0.3416,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-425.0,0.0,-425.0,,,,0,,,,0,,,,
88 CONSULADOS,250-CANADA,3.0,85,VIERNES MONTREAL CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0363,363,0,164.0,,,0.4518,,0.5021,,,,1. Baja,0. Mínima,1. Normal,0. Baja,-363.0,0.0,-363.0,,,,0,,,,0,,,,
88 CONSULADOS,355-ESPAÑA,50.0,05,ALMERÍA,1.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.5686,398,0,164.0,,,0.4121,,0.4063,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-398.0,0.0,-398.0,,,,0,,,,0,,,,
88 CONSULADOS,760-SUIZA,5.0,06,ZURICH,2.0,4.0,ABELARDO DE LA ESPRIELLA,700,0.57,399,0,164.0,,,0.411,,0.3703,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-399.0,0.0,-399.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,22.0,06,UNIVERSIDAD PONTIFICIA BOLIVARIANA,27.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8556,308,298,163.0,163.0,0.0,0.5292,0.547,0.545,0.5473,-0.0157,-0.0003,0. Mínima,0. Mínima,2. Alta,2. Alta,-10.0,0.0,-10.0,SI,BUENO,NO,6,NO,NO,298.0,298,NO,298.0,298.0,0.0
01 ANTIOQUIA,049-BELLO,9.0,03,I.E SAN GABRIEL ARCANGEL,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8917,321,321,163.0,163.0,0.0,0.5078,0.5078,0.5111,0.5117,-0.0034,-0.0039,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,321.0,321,NO,321.0,321.0,0.0
07 BOYACA,067-CHIQUINQUIRA,1.0,02,I.T.I.JULIO FLOREZ SECCION BT,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8389,302,302,163.0,163.0,0.0,0.5397,0.5397,0.5116,0.5118,0.0281,0.0279,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,302.0,302.0,0.0
07 BOYACA,079-DUITAMA,90.0,01,COLEGIO SEMINARIO,7.0,4.0,ABELARDO DE LA ESPRIELLA,500,0.724,362,362,163.0,163.0,0.0,0.4503,0.4503,0.4175,0.4174,0.0328,0.0329,0. Mínima,0. Mínima,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,362.0,362,NO,362.0,362.0,0.0
12 CESAR,001-VALLEDUPAR,2.0,08,SD DE GESTION EMPRES. Y FORM. CULT. SENA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8472,305,305,163.0,163.0,0.0,0.5344,0.5344,0.4449,0.4479,0.0895,0.0866,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,305.0,305,NO,305.0,305.0,0.0
12 CESAR,001-VALLEDUPAR,90.0,01,IE TEC. INDUSTRIAL PEDRO CASTRO MONSALVO,7.0,4.0,ABELARDO DE LA ESPRIELLA,800,0.4025,322,322,163.0,163.0,0.0,0.5062,0.5062,0.4449,0.4479,0.0613,0.0583,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,322.0,322,NO,322.0,322.0,0.0
15 CUNDINAMARCA,055-CHIA,1.0,08,IE JOSE ESCRIVA DE BALAGUER SEDE SAMARIA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8444,304,303,163.0,163.0,0.0,0.5362,0.538,0.5022,0.5059,0.034,0.0321,0. Mínima,0. Mínima,2. Alta,2. Alta,-1.0,0.0,-1.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,303.0,303.0,0.0
15 CUNDINAMARCA,055-CHIA,2.0,13,UNIDAD DEPORTIVA LA LORENA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8889,320,320,163.0,163.0,0.0,0.5094,0.5094,0.5022,0.5059,0.0072,0.0035,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,320.0,320,NO,320.0,320.0,0.0
15 CUNDINAMARCA,094-FUSAGASUGA,2.0,04,ESC. SUPERIOR DE ADMON PUBLICA-ESAP,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8417,303,303,163.0,163.0,0.0,0.538,0.538,0.498,0.4985,0.04,0.0394,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,303.0,303.0,0.0
15 CUNDINAMARCA,094-FUSAGASUGA,2.0,11,POLIDEPORTIVO EBENEZER,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8472,305,305,163.0,163.0,0.0,0.5344,0.5344,0.498,0.4985,0.0365,0.0359,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,305.0,305,NO,305.0,305.0,0.0
15 CUNDINAMARCA,304-UBATE,1.0,01,UNIVERSIDAD CUNDINAMARCA,10.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,305,163.0,163.0,0.0,0.5327,0.5344,0.5162,0.5165,0.0165,0.0179,0. Mínima,0. Mínima,2. Alta,2. Alta,-1.0,0.0,-1.0,SI,BUENO,NO,6,NO,NO,305.0,305,NO,305.0,305.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,1.0,52,COLEGIO MAYOR JOSE CELESTINO MUTIS,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.925,333,333,163.0,163.0,0.0,0.4895,0.4895,0.3737,0.3764,0.1158,0.1131,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,333.0,333,NO,333.0,333.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,60,CENTRO COMERCIAL EL EDEN,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8444,304,304,163.0,163.0,0.0,0.5362,0.5362,0.3737,0.3764,0.1625,0.1598,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,304.0,304,NO,304.0,304.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,60,CENTRO COMERCIAL EL EDEN,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,306,163.0,163.0,0.0,0.5327,0.5327,0.3737,0.3764,0.159,0.1563,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,87,SALON COMUNAL MARSELLA,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8472,305,305,163.0,163.0,0.0,0.5344,0.5344,0.3737,0.3764,0.1607,0.158,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,305.0,305.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,A4,COLEGIO EMMA REYES IED,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9111,328,328,163.0,163.0,0.0,0.497,0.497,0.3737,0.3764,0.1232,0.1206,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,328.0,328,NO,328.0,328.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,B8,SALON COMUNAL LAS AMERICAS,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9111,328,328,163.0,163.0,0.0,0.497,0.497,0.3737,0.3764,0.1232,0.1206,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,328.0,328,NO,328.0,328.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,9.0,39,SAN JOSE,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8806,317,317,163.0,163.0,0.0,0.5142,0.5142,0.3737,0.3764,0.1405,0.1378,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,317.0,317,NO,317.0,317.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,46,PLAZUELAS DEL VIRREY,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,306,163.0,163.0,0.0,0.5327,0.5327,0.3737,0.3764,0.159,0.1563,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,95,SALON COMUNAL VILLAS DE GRANADA,5.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9556,344,344,163.0,163.0,0.0,0.4738,0.4738,0.3737,0.3764,0.1001,0.0974,2. Media,1. Baja,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,344.0,344,NO,344.0,344.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,98,COLEGIO DISTRITAL RODOLFO LLINAS SEDE B,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9361,337,338,163.0,163.0,0.0,0.4837,0.4822,0.3737,0.3764,0.11,0.1059,2. Media,2. Media,1. Normal,1. Normal,0.0,1.0,1.0,SI,BUENO,NO,6,NO,NO,338.0,338,NO,338.0,338.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,14,LA CONEJERA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8611,310,310,163.0,163.0,0.0,0.5258,0.5258,0.3737,0.3764,0.1521,0.1494,3. Alta,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,310.0,310,NO,310.0,310.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,44,SIMON BOLIVAR - IED,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8694,313,313,163.0,163.0,0.0,0.5208,0.5208,0.3737,0.3764,0.147,0.1444,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,313.0,313,NO,313.0,313.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,56,NIZA CENTRO COMERCIAL NIZA,16.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8611,310,310,163.0,163.0,0.0,0.5258,0.5258,0.3737,0.3764,0.1521,0.1494,3. Alta,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,310.0,310,NO,310.0,310.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,99,COMPARTIR SEDE B IED,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9111,328,328,163.0,163.0,0.0,0.497,0.497,0.3737,0.3764,0.1232,0.1206,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,328.0,328,NO,328.0,328.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,12.0,10,POPULAR MODELO,10.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8417,303,303,163.0,163.0,0.0,0.538,0.538,0.3737,0.3764,0.1642,0.1616,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,303.0,303.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,19.0,70,CENTRO COMERCIAL PASEO DEL RIO,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9083,327,327,163.0,163.0,0.0,0.4985,0.4985,0.3737,0.3764,0.1247,0.1221,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,327.0,327,NO,327.0,327.0,0.0
19 HUILA,001-NEIVA,90.0,01,IE DPTAL TIERRA DE PROMISION,8.0,4.0,ABELARDO DE LA ESPRIELLA,800,0.3913,313,313,163.0,163.0,0.0,0.5208,0.5208,0.4625,0.4628,0.0583,0.058,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,313.0,313,NO,313.0,313.0,0.0
21 MAGDALENA,001-SANTA MARTA,5.0,07,IED LICEO EL SABER,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8472,305,305,163.0,163.0,0.0,0.5344,0.5344,0.3653,0.3665,0.1691,0.1679,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,305.0,305,NO,305.0,305.0,0.0
24 RISARALDA,025-DOSQUEBRADAS,2.0,02,IE LA AURORA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,163.0,163.0,0.0,0.511,0.511,0.4266,0.4299,0.0844,0.0811,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,321.0,321,NO,319.0,319.0,0.0
31 VALLE,001-CALI,3.0,06,CORPORACION PARA LA TERCERA EDAD,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9083,327,327,163.0,163.0,0.0,0.4985,0.4985,0.3496,0.3508,0.1489,0.1477,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,327.0,327,NO,327.0,327.0,0.0
88 CONSULADOS,355-ESPAÑA,5.0,84,JUEVES MADRID - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0312,312,0,163.0,,,0.5224,,0.4063,,,,2. Media,0. Mínima,2. Alta,0. Baja,-312.0,0.0,-312.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,13.0,05,I.E.FE Y ALEGRIA SAN JOSE,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8389,302,302,162.0,162.0,0.0,0.5364,0.5364,0.545,0.5473,-0.0085,-0.0109,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,3,NO,NO,302.0,302,NO,302.0,302.0,0.0
05 BOLIVAR,001-CARTAGENA,22.0,07,CENTRO COMERCIAL LA GRAN MANZANA,5.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.875,315,315,162.0,162.0,0.0,0.5143,0.5143,0.3392,0.3376,0.1751,0.1766,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,315.0,315,NO,315.0,315.0,0.0
09 CALDAS,001-MANIZALES,1.0,05,COL.FILIPENSE NTRA SRA LOURDE,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8389,302,302,162.0,162.0,0.0,0.5364,0.5364,0.4198,0.4197,0.1167,0.1168,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,302.0,302,NO,302.0,302.0,0.0
09 CALDAS,001-MANIZALES,9.0,08,COLISEO MENOR RAMON MARIN VARGAS,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8917,321,321,162.0,162.0,0.0,0.5047,0.5047,0.4198,0.4197,0.0849,0.085,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,321.0,321,NO,321.0,321.0,0.0
15 CUNDINAMARCA,055-CHIA,2.0,01,COLISEO DE LA LUNA,14.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8361,301,301,162.0,162.0,0.0,0.5382,0.5382,0.5022,0.5059,0.036,0.0323,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,301.0,301,NO,301.0,301.0,0.0
15 CUNDINAMARCA,055-CHIA,90.0,01,INST.EDUC.LAURA VICUÑA,1.0,4.0,ABELARDO DE LA ESPRIELLA,500,0.634,317,317,162.0,162.0,0.0,0.511,0.511,0.5022,0.5059,0.0088,0.0051,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,317.0,317,NO,317.0,317.0,0.0
15 CUNDINAMARCA,169-MOSQUERA,2.0,06,IE FRANCISCO DE PAULA SANTANDER,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9056,326,326,162.0,162.0,0.0,0.4969,0.4969,0.3895,0.3928,0.1075,0.1041,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,326.0,326,NO,326.0,326.0,0.0
15 CUNDINAMARCA,304-UBATE,1.0,01,UNIVERSIDAD CUNDINAMARCA,9.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,306,162.0,162.0,0.0,0.5294,0.5294,0.5162,0.5165,0.0133,0.0129,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
15 CUNDINAMARCA,340-ZIPAQUIRA,2.0,03,GABRIELA MISTRAL SEDE NUEVA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8528,307,307,162.0,162.0,0.0,0.5277,0.5277,0.343,0.3402,0.1847,0.1875,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,307.0,307,NO,307.0,307.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,1.0,32,VERBENAL SANTA MARIA,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8778,316,316,162.0,162.0,0.0,0.5127,0.5127,0.3737,0.3764,0.1389,0.1363,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,316.0,316,NO,316.0,316.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,1.0,36,COLEGIO SAN FRANCISCO CL 186,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8722,314,314,162.0,162.0,0.0,0.5159,0.5159,0.3737,0.3764,0.1422,0.1395,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,314.0,314,NO,314.0,314.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,69,SAN JOSE DE CASTILLA SEDE A,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.875,315,315,162.0,162.0,0.0,0.5143,0.5143,0.3737,0.3764,0.1406,0.1379,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,315.0,315,NO,315.0,315.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,A6,SALON COMUNAL VILLA ALSACIA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8806,317,317,162.0,162.0,0.0,0.511,0.511,0.3737,0.3764,0.1373,0.1346,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,317.0,317,NO,317.0,317.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,9.0,21,LA FELICIDAD,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8889,320,320,162.0,162.0,0.0,0.5063,0.5063,0.3737,0.3764,0.1325,0.1299,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,320.0,320,NO,320.0,320.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,62,LA CLARITA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8528,307,307,162.0,162.0,0.0,0.5277,0.5277,0.3737,0.3764,0.154,0.1513,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,307.0,307,NO,307.0,307.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,62,LA CLARITA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8639,311,311,162.0,162.0,0.0,0.5209,0.5209,0.3737,0.3764,0.1472,0.1445,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,311.0,311,NO,311.0,311.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,81,PARQUE SAN ANDRES,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8722,314,314,162.0,162.0,0.0,0.5159,0.5159,0.3737,0.3764,0.1422,0.1395,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,314.0,314,NO,314.0,313.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,84,BOSQUES DE MARIANA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9028,325,325,162.0,162.0,0.0,0.4985,0.4985,0.3737,0.3764,0.1247,0.1221,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,325.0,325,NO,325.0,325.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,39,PRADO SUR,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8361,301,301,162.0,162.0,0.0,0.5382,0.5382,0.3737,0.3764,0.1645,0.1618,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,301.0,301,NO,301.0,301.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,A7,COLISEO TIBABUYES,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9278,334,334,162.0,162.0,0.0,0.485,0.485,0.3737,0.3764,0.1113,0.1086,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,335.0,335,NO,334.0,335.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,A9,COLEGIO JAIME NIÑO DIEZ,8.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9139,329,329,162.0,162.0,0.0,0.4924,0.4924,0.3737,0.3764,0.1187,0.116,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,329.0,329,NO,329.0,329.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,B1,SALON COMUNAL ALCAPARROS,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9389,338,338,162.0,162.0,0.0,0.4793,0.4793,0.3737,0.3764,0.1056,0.1029,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,338.0,338,NO,338.0,338.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,13.0,21,CIUDAD SALITRE,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8417,303,303,162.0,162.0,0.0,0.5347,0.5347,0.3737,0.3764,0.1609,0.1583,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,303.0,303.0,0.0
